action,frame_number,input_number,x_inputs,y_inputs
band-stretching,2092,1,98.2135509485676,633.3830229069086
band-stretching,2092,2,88.83100316527812,644.439119790142
band-stretching,2092,3,88.81781452406462,622.6652684088892
band-stretching,2092,4,102.83945387841594,662.7713062724129
band-stretching,2092,5,105.50899447415969,606.3894575894763
band-stretching,2092,6,176.99382834890844,679.1480402235497
band-stretching,2092,7,179.41230310977085,591.7845025907542
band-stretching,2092,8,182.21794117836285,735.0123442531469
band-stretching,2092,9,188.86232881374067,513.3024650770273
band-stretching,2092,10,175.80217805674272,808.959627412056
band-stretching,2092,11,194.17883689129073,430.21299220732095
band-stretching,2092,12,336.2765910324541,680.9488308122621
band-stretching,2092,13,336.6826261396051,608.1544888308047
band-stretching,2092,14,494.46020181235264,669.2199411623
band-stretching,2092,15,495.0645675341729,614.4267774428547
band-stretching,2092,16,627.1206201561281,675.3559976737076
band-stretching,2092,17,626.4802970304238,607.4830524405867
band-stretching,2093,1,97.7551185274587,632.908989387411
band-stretching,2093,2,88.77379111873293,644.0207492849214
band-stretching,2093,3,88.42078675840169,622.4245563063372
band-stretching,2093,4,102.34331773818779,662.3315262924777
band-stretching,2093,5,105.0816685945085,606.4051895082043
band-stretching,2093,6,176.5018833295317,680.4671262075527
band-stretching,2093,7,179.35818501550514,592.3044594519777
band-stretching,2093,8,186.73340774938237,727.9222660824063
band-stretching,2093,9,189.50869365803246,516.3499747283006
band-stretching,2093,10,177.67816666591185,804.9374487323746
band-stretching,2093,11,192.29522136312582,418.77540987418274
band-stretching,2093,12,337.43876855350237,679.1375317897395
band-stretching,2093,13,337.03496575851545,607.9521831360578
band-stretching,2093,14,491.7678326938751,677.8080898407006
band-stretching,2093,15,494.9645553779338,614.3980728137502
band-stretching,2093,16,622.3362571091989,673.9507937524395
band-stretching,2093,17,626.1441092947485,607.7648952582401
band-stretching,2094,1,98.07192959831757,632.9430923640589
band-stretching,2094,2,89.08667528678905,644.0634548356996
band-stretching,2094,3,88.616437872306,622.0745897255867
band-stretching,2094,4,102.86271982814667,662.418487334419
band-stretching,2094,5,105.8002778792679,606.0779407748387
band-stretching,2094,6,177.02311077990908,680.1063155234558
band-stretching,2094,7,180.16937049516528,591.6051794494343
band-stretching,2094,8,182.34039835724852,733.2408655480795
band-stretching,2094,9,190.10086969595181,511.13679955845043
band-stretching,2094,10,179.1030164499058,808.0201319769711
band-stretching,2094,11,197.7198353951252,429.98422996407834
band-stretching,2094,12,339.0858299424678,682.3076911348555
band-stretching,2094,13,348.49885726272646,606.9400864183484
band-stretching,2094,14,499.5036945528197,671.5325751442355
band-stretching,2094,15,495.51424528457915,615.3450149190696
band-stretching,2094,16,627.1029140350722,675.1975075738864
band-stretching,2094,17,626.2722501080178,607.7579260207451
band-stretching,2095,1,98.01733580442473,632.8694485166313
band-stretching,2095,2,89.10809843616248,643.9216869869425
band-stretching,2095,3,88.71662859447125,622.0154622157601
band-stretching,2095,4,102.99050493809122,662.205613766863
band-stretching,2095,5,105.73975403001339,606.1338253453036
band-stretching,2095,6,174.85966643414122,677.390600795582
band-stretching,2095,7,179.532640115894,594.0053556562866
band-stretching,2095,8,182.93024113373352,742.325183114998
band-stretching,2095,9,190.6970817999767,514.4464459147516
band-stretching,2095,10,180.28843587380672,835.1799874823137
band-stretching,2095,11,199.94550824000007,429.69444399974384
band-stretching,2095,12,340.93215947673656,679.9777843466408
band-stretching,2095,13,349.0847382565312,610.3475468536544
band-stretching,2095,14,493.760830565729,669.3453634055121
band-stretching,2095,15,494.38150780872235,614.9895773298754
band-stretching,2095,16,627.1685824877015,675.1331624158372
band-stretching,2095,17,626.2186174749833,607.8362710135324
band-stretching,2096,1,98.30059207593519,632.8106046225483
band-stretching,2096,2,89.20208363526406,643.9316031748573
band-stretching,2096,3,88.98490842271612,621.9426138265164
band-stretching,2096,4,103.45645391329317,662.2850795391479
band-stretching,2096,5,105.78982201098735,606.3028335273499
band-stretching,2096,6,176.01417553077624,679.1593810415752
band-stretching,2096,7,179.10382856773768,593.9344224177888
band-stretching,2096,8,184.87391552548138,741.5801911424791
band-stretching,2096,9,190.62547829213983,514.3542499527347
band-stretching,2096,10,182.84248050472772,834.1661139673595
band-stretching,2096,11,200.54334600821613,428.0246259940964
band-stretching,2096,12,341.20644626273526,680.2271689445502
band-stretching,2096,13,337.2798582121998,610.2656615925058
band-stretching,2096,14,493.9484685932218,669.5218382693193
band-stretching,2096,15,495.0204222278357,614.8570419418728
band-stretching,2096,16,627.2617034277208,675.314670535943
band-stretching,2096,17,626.2188955616521,608.0557606538509
band-stretching,2097,1,98.26733738638657,633.0187854871073
band-stretching,2097,2,89.1998732271869,644.1377328579357
band-stretching,2097,3,88.82450574644726,621.9823352775007
band-stretching,2097,4,103.62827766619509,662.0748303403712
band-stretching,2097,5,106.1868040637732,606.2936350147208
band-stretching,2097,6,175.16725517013697,677.2768009611632
band-stretching,2097,7,180.9443680423308,593.4687937394797
band-stretching,2097,8,183.92296959060903,745.895567751787
band-stretching,2097,9,195.91721999000413,515.2527627341921
band-stretching,2097,10,182.13209287138156,851.3946375969701
band-stretching,2097,11,196.88799864706814,417.86891821117536
band-stretching,2097,12,341.6947083598863,680.3532382271236
band-stretching,2097,13,348.4924079376517,610.691460185829
band-stretching,2097,14,500.05581563454894,671.6428596204747
band-stretching,2097,15,494.34757629479185,615.2958337335639
band-stretching,2097,16,627.5330360190383,675.011748195532
band-stretching,2097,17,626.6780737931123,607.7356346690217
band-stretching,2098,1,98.71154036502071,633.0711380231204
band-stretching,2098,2,89.2141513586375,644.2644973028274
band-stretching,2098,3,88.91262350730526,621.780522128365
band-stretching,2098,4,103.88414740066422,662.5805478241181
band-stretching,2098,5,106.66007328959344,606.2592193579692
band-stretching,2098,6,175.19457200694515,679.1241998248133
band-stretching,2098,7,182.07422608310736,593.4315899291325
band-stretching,2098,8,185.2757345720733,747.9013685692482
band-stretching,2098,9,197.31954249198162,511.7842763145858
band-stretching,2098,10,184.14424848622653,852.399218140125
band-stretching,2098,11,197.22451589639905,426.10818974586505
band-stretching,2098,12,341.90855700827507,680.4464847942892
band-stretching,2098,13,347.3030960146498,606.589682264127
band-stretching,2098,14,499.4841522978678,670.8912905262002
band-stretching,2098,15,494.8373992962249,615.005311630928
band-stretching,2098,16,627.7169636846746,675.2424453628147
band-stretching,2098,17,626.5625725903558,607.1153124676003
band-stretching,2099,1,99.100837892699,633.1824287932707
band-stretching,2099,2,89.62129452688188,644.395483703375
band-stretching,2099,3,89.59380204072441,621.6402304870462
band-stretching,2099,4,104.47358733241998,662.9814311138454
band-stretching,2099,5,107.47553958972185,606.2158755824307
band-stretching,2099,6,175.67170667168833,678.955077648535
band-stretching,2099,7,181.98900823288918,593.255974131576
band-stretching,2099,8,187.71706315250898,747.1351498463115
band-stretching,2099,9,197.9830877592428,509.2072557602703
band-stretching,2099,10,186.06444788706617,853.1355984856801
band-stretching,2099,11,199.32278742902653,426.7526190323722
band-stretching,2099,12,341.06134168648686,680.7262735716726
band-stretching,2099,13,347.82906456893096,606.505965412268
band-stretching,2099,14,499.8209285868355,671.4906881601898
band-stretching,2099,15,495.5967682773627,614.689202885624
band-stretching,2099,16,627.8198005157767,674.8735242928499
band-stretching,2099,17,626.7650082571,607.6676289947771
band-stretching,2100,1,100.38750514904768,633.3132832130354
band-stretching,2100,2,90.30542868350977,644.398217659086
band-stretching,2100,3,90.57181571293803,621.8326452465192
band-stretching,2100,4,105.44168892911998,663.1686913566977
band-stretching,2100,5,108.59125473297584,606.6113860154878
band-stretching,2100,6,175.9033384104873,679.4335923206053
band-stretching,2100,7,183.23013474971015,590.6900847507212
band-stretching,2100,8,187.99187944600055,744.6280648129513
band-stretching,2100,9,198.18865094866072,512.4492593448111
band-stretching,2100,10,186.77115468145576,838.053515015125
band-stretching,2100,11,200.92011630287118,428.2356237192623
band-stretching,2100,12,336.8319777278397,681.3975678562281
band-stretching,2100,13,348.0733275182039,607.7447346278599
band-stretching,2100,14,499.74515377896506,671.1838342694916
band-stretching,2100,15,498.9285275145807,616.1742011017394
band-stretching,2100,16,627.8138787934915,674.7418134273913
band-stretching,2100,17,625.901746763105,607.3704434706772
band-stretching,2101,1,99.79163374880977,633.9446964308585
band-stretching,2101,2,89.66398225908637,645.142846565336
band-stretching,2101,3,89.94963155209439,622.3449014965954
band-stretching,2101,4,104.90322076001213,663.1503355456553
band-stretching,2101,5,108.29584478835953,606.8521938874887
band-stretching,2101,6,175.98434668804174,680.5414432999122
band-stretching,2101,7,182.3191213938466,595.0673182991499
band-stretching,2101,8,188.82583470020478,730.0486365861021
band-stretching,2101,9,199.3011347629161,520.3631501268541
band-stretching,2101,10,185.29166550973582,800.2522420771508
band-stretching,2101,11,201.44926142593363,420.53278497938624
band-stretching,2101,12,338.50808036476167,683.5816001445404
band-stretching,2101,13,360.7597384935609,611.6180472333016
band-stretching,2101,14,499.3853972457484,671.3447784018833
band-stretching,2101,15,498.8554516711612,616.1745813207455
band-stretching,2101,16,627.8054752429216,675.2795657918008
band-stretching,2101,17,625.9870315160235,607.4471266878294
band-stretching,2102,1,99.38183875751892,634.3780851103569
band-stretching,2102,2,89.25387156323818,645.4884137072478
band-stretching,2102,3,89.74969771301862,622.5729118781942
band-stretching,2102,4,104.99465413298587,663.172667456455
band-stretching,2102,5,108.3473965331354,606.9196527437899
band-stretching,2102,6,175.49177014050636,678.4183775569013
band-stretching,2102,7,182.07355800845588,596.3770417474751
band-stretching,2102,8,188.06702189240477,742.2302617736387
band-stretching,2102,9,199.5455062802721,521.430473476532
band-stretching,2102,10,188.66696245296652,831.01395832571
band-stretching,2102,11,201.71909930140566,419.03529766478823
band-stretching,2102,12,340.76997066503094,681.6077208090908
band-stretching,2102,13,349.14949816572846,610.616026259697
band-stretching,2102,14,496.29354835383276,668.5381312969604
band-stretching,2102,15,495.81509297829894,615.2591302113827
band-stretching,2102,16,628.0542999563866,675.1968626786172
band-stretching,2102,17,626.9936583541468,607.5507360654916
band-stretching,2103,1,99.22513144356864,634.4828606991913
band-stretching,2103,2,89.19866755005391,645.6242300326893
band-stretching,2103,3,89.57814109474214,622.7399909133375
band-stretching,2103,4,104.637113721956,663.1067175645553
band-stretching,2103,5,107.7613564966125,607.1177850823026
band-stretching,2103,6,175.71298353963024,679.1288181992828
band-stretching,2103,7,182.2527367728097,595.5451802142796
band-stretching,2103,8,188.17312909892132,741.0620345890661
band-stretching,2103,9,199.0395809178875,519.7942929413056
band-stretching,2103,10,188.2824200168562,830.6136020061841
band-stretching,2103,11,201.6821542493844,420.02629133428474
band-stretching,2103,12,336.58423488579905,682.2503790754903
band-stretching,2103,13,349.56697672977526,610.8704823502147
band-stretching,2103,14,496.09044699331594,668.3760264960237
band-stretching,2103,15,497.05303947406406,616.2003666492852
band-stretching,2103,16,628.0201067243304,674.940881662123
band-stretching,2103,17,625.5502347377402,607.3509732081869
band-stretching,2104,1,99.24502106876876,634.648878230051
band-stretching,2104,2,89.24692987238319,645.7411735826503
band-stretching,2104,3,89.70921515095746,622.9726069835273
band-stretching,2104,4,104.7065363446155,663.0803514252781
band-stretching,2104,5,107.657800640048,607.2227313944737
band-stretching,2104,6,175.67571117626645,679.6520529158129
band-stretching,2104,7,182.51835382596465,595.3318487639357
band-stretching,2104,8,188.4049829067701,730.0748059453674
band-stretching,2104,9,198.67471216125065,521.608404536251
band-stretching,2104,10,185.66202695425935,799.5397052273538
band-stretching,2104,11,201.20404374417583,421.03706496846945
band-stretching,2104,12,337.4929745022037,684.5814665437769
band-stretching,2104,13,349.13709283371077,611.103306933365
band-stretching,2104,14,496.1243647576701,668.703761938305
band-stretching,2104,15,497.0769584989085,616.3976078792813
band-stretching,2104,16,628.0633130119842,675.3381033189403
band-stretching,2104,17,625.4129899192948,607.3037831695818
band-stretching,2105,1,99.54378186251023,634.7756274280653
band-stretching,2105,2,89.35672648902079,645.9826364748
band-stretching,2105,3,89.80730546165604,622.9611161981683
band-stretching,2105,4,105.21232933012689,663.420886144705
band-stretching,2105,5,107.94221663772646,607.3948741796703
band-stretching,2105,6,175.89204695783607,679.7520028679377
band-stretching,2105,7,181.83803478986977,595.425712591405
band-stretching,2105,8,187.83544617122487,731.6216150026224
band-stretching,2105,9,198.53068040908624,524.7430253159152
band-stretching,2105,10,186.64000396093616,800.3003718236943
band-stretching,2105,11,200.22078404314144,426.4989433913934
